timestamp,233353/cpu`idle,233354/cpu`idle,233355/cpu`idle,233356/cpu`idle,233357/cpu`idle,233358/cpu`idle,233359/cpu`idle,233360/cpu`idle,233361/cpu`idle,233362/cpu`idle
1506181560,72343040,76904915,76260372,75545068,75690303,74615783,75318981,76260635,76897251,76672706
1506181620,72348115,76910777,76265448,75550168,75695412,74620474,75324069,76265710,76902714,76677732
1506181680,72353196,76916638,76270522,75555267,75700516,74625178,75329145,76270787,76908181,76682751
1506181740,72358275,76922489,76275599,75560352,75705625,74629886,75334227,76275869,76913646,76687776
1506181800,72363326,76928339,76280673,75565450,75710733,74634594,75339316,76280945,76919118,76692798
1506181860,72368402,76934203,76285749,75570537,75715844,74639297,75344404,76286018,76924590,76697822
1506181920,72373477,76940065,76290822,75575640,75720954,74644004,75349487,76291098,76930060,76702841
1506181980,72378547,76945931,76295896,75580746,75726065,74648716,75354559,76296175,76935523,76707857
1506182040,72383627,76951794,76300971,75585853,75731174,74653423,75359646,76301247,76940997,76712882
1506182100,72388702,76957655,76306045,75590955,75736284,74658126,75364739,76306320,76946465,76717899
1506182160,72393784,76963515,76311117,75596058,75741393,74662824,75369825,76311400,76951934,76722913
1506182220,72398861,76969381,76316192,75601134,75746501,74667511,75374914,76316470,76957409,76727937
1506182280,72403937,76975250,76321263,75606230,75751581,74672214,75379992,76321543,76962883,76732958
1506182340,72409012,76981117,76326330,75611332,75756680,74676916,75385077,76326615,76968355,76737979
1506182400,72414086,76986979,76331394,75616434,75761785,74681619,75390147,76331480,76973731,76743003
1506182460,72419024,76992696,76336461,75621538,75766741,74686313,75394885,76336246,76978903,76748025
1506182520,72423736,76998274,76341349,75626345,75771578,74690918,75399913,76341318,76984369,76752853
1506182580,72428815,77004126,76346156,75631352,75776676,74695273,75404990,76346390,76989840,76757668
1506182640,72433893,77009990,76351203,75636435,75781774,74699966,75410059,76351423,76995311,76762693
1506182700,72438976,77015856,76356271,75641533,75786886,74704676,75415128,76356493,77000772,76767721
1506182760,72444047,77021719,76361340,75646635,75791991,74709368,75420215,76361560,77006245,76772739
1506182820,72449114,77027583,76366407,75651736,75797099,74714082,75425301,76366619,77011720,76777750
1506182880,72454191,77033450,76371479,75656838,75802205,74718781,75430378,76371680,77017195,76782756
1506182940,72459269,77039308,76376551,75661943,75807302,74723486,75435464,76376756,77022672,76787775
1506183000,72464330,77045162,76381625,75667043,75812410,74728182,75440547,76381784,77028143,76792797
1506183060,72469402,77051032,76386673,75672138,75817520,74732880,75445631,76386865,77033619,76797819
1506183120,72474480,77056884,76391745,75677234,75822618,74737582,75450716,76391920,77039094,76802840
1506183180,72479561,77062750,76396802,75682334,75827726,74742289,75455801,76396992,77044567,76807868
1506183240,72484641,77068620,76401875,75687436,75832833,74746995,75460888,76402053,77050040,76812891
1506183300,72489704,77074483,76406947,75692530,75837945,74751701,75465979,76407094,77055512,76817916
1506183360,72494776,77080343,76412018,75697616,75843048,74756402,75471065,76412148,77060986,76822940
1506183420,72499856,77086206,76417093,75702710,75848143,74761108,75476158,76417223,77066457,76827961
1506183480,72504940,77092071,76422155,75707796,75853247,74765813,75481251,76422291,77071922,76832986
1506183540,72510021,77097930,76427220,75712876,75858339,74770527,75486325,76427369,77077395,76838014
1506183600,72515085,77103772,76432291,75717969,75863445,74775232,75491410,76432441,77082870,76843039
1506183660,72520151,77109612,76437354,75723063,75868552,74779931,75496497,76437505,77088331,76848064
1506183720,72525226,77115471,76442425,75728145,75873656,74784637,75501581,76442568,77093802,76853088
1506183780,72530289,77121317,76447496,75733249,75878754,74789345,75506666,76447630,77099277,76858115
1506183840,72535355,77127160,76452567,75738349,75883861,74794052,75511746,76452678,77104744,76863148
1506183900,72540423,77133023,76457631,75743446,75888957,74798755,75516828,76457737,77110218,76868172
1506183960,72545493,77138876,76462708,75748543,75894059,74803461,75521901,76462818,77115688,76873197
1506184020,72550555,77144694,76467781,75753626,75899169,74808162,75526977,76467886,77121163,76878214
1506184080,72555619,77150548,76472836,75758723,75904265,74812860,75532060,76472957,77126637,76883227
1506184140,72560682,77156404,76477898,75763826,75909368,74817568,75537141,76478028,77132110,76888241
1506184200,72565743,77162260,76482957,75768911,75914465,74822275,75542223,76483104,77137584,76893246
1506184260,72570804,77168018,76488022,75773953,75919348,74826728,75547118,76488081,77143018,76898278
1506184320,72575514,77173541,76492788,75778683,75924272,74831188,75551962,76492789,77148143,76903270
1506184380,72580397,77179409,76497703,75783774,75929376,74835878,75557049,76497804,77153609,76907914
1506184440,72585459,77185274,76502771,75788875,75934481,74840582,75562136,76502869,77159081,76912915
1506184500,72590526,77191134,76507836,75793978,75939587,74845289,75567222,76507948,77164552,76917940
1506184560,72595600,77196983,76512896,75799078,75944688,74849962,75572309,76513017,77170012,76922963
1506184620,72600675,77202871,76517964,75804177,75949781,74854668,75577387,76518074,77175483,76927993
1506184680,72605749,77208698,76523030,75809279,75954889,74859376,75582467,76523128,77180955,76933018
1506184740,72610823,77214562,76528082,75814378,75959993,74864079,75587555,76528197,77186426,76938046
1506184800,72615898,77220421,76533154,75819478,75965097,74868781,75592627,76533265,77191897,76943067
1506184860,72620966,77226282,76538227,75824581,75970204,74873469,75597704,76538332,77197370,76948093
1506184920,72626044,77232146,76543292,75829686,75975309,74878161,75602772,76543409,77202845,76953109
1506184980,72631123,77238007,76548361,75834785,75980415,74882861,75607852,76548477,77208318,76958130
1506185040,72636198,77243867,76553429,75839871,75985517,74887571,75612942,76553547,77213791,76963158
1506185100,72641276,77249719,76558493,75844972,75990609,74892273,75618031,76558624,77219265,76968180
1506185160,72646352,77255564,76563562,75850071,75995711,74896974,75623120,76563691,77224739,76973201
1506185220,72651424,77261431,76568631,75855159,76000814,74901678,75628207,76568769,77230211,76978225
1506185280,72656497,77267293,76573706,75860262,76005915,74906377,75633292,76573847,77235672,76983244
1506185340,72661557,77273078,76578782,75865364,76011019,74911079,75638383,76578923,77241144,76988270
1506185400,72666616,77278941,76583860,75870464,76016120,74915786,75643471,76583989,77246615,76993293
1506185460,72671692,77284806,76588938,75875570,76021224,74920483,75648562,76589066,77252089,76998310
1506185520,72676767,77290675,76594015,75880670,76026329,74925158,75653650,76594131,77257561,77003325
1506185580,72681849,77296533,76599094,75885775,76031435,74929851,75658747,76599206,77263035,77008350
1506185640,72686929,77302376,76604155,75890877,76036533,74934552,75663834,76604273,77268511,77013374
1506185700,72692003,77308236,76609217,75895978,76041611,74939257,75668901,76609341,77273956,77018401
1506185760,72697077,77314088,76614297,75901082,76046714,74943958,75673992,76614416,77279429,77023422
1506185820,72702153,77319946,76619370,75906182,76051821,74948663,75679067,76619489,77284898,77028446
1506185880,72707229,77325802,76624448,75911284,76056916,74953367,75684155,76624563,77290371,77033461
1506185940,72712307,77331666,76629525,75916391,76062008,74958066,75689245,76629632,77295846,77038476
1506186000,72717269,77337535,76634601,75921488,76067037,74962752,75694324,76634707,77301317,77043498
1506186060,72721964,77343398,76639374,75926587,76071799,74967447,75699229,76639574,77306423,77048523
1506186120,72726978,77348907,76644299,75931355,76076903,74972014,75704101,76644334,77311841,77053427
1506186180,72732053,77354679,76649362,75936364,76082009,74976387,75709192,76649396,77317314,77058176
1506186240,72737127,77360544,76654440,75941467,76087112,74981093,75714286,76654463,77322788,77063188
1506186300,72742205,77366401,76659517,75946572,76092197,74985802,75719377,76659528,77328260,77068216
1506186360,72747284,77372257,76664592,75951672,76097302,74990509,75724453,76664587,77333734,77073241
1506186420,72752358,77378114,76669667,75956763,76102402,74995217,75729538,76669653,77339209,77078270
1506186480,72757437,77383975,76674748,75961869,76107501,74999928,75734624,76674733,77344687,77083297
1506186540,72762517,77389822,76679815,75966970,76112600,75004637,75739701,76679801,77350146,77088326
1506186600,72767594,77395678,76684891,75972058,76117681,75009344,75744774,76684866,77355618,77093350
1506186660,72772677,77401546,76689962,75977133,76122777,75014045,75749838,76689919,77361092,77098362
1506186720,72777764,77407408,76695038,75982216,76127884,75018747,75754922,76694980,77366564,77103385
1506186780,72782840,77413232,76700119,75987317,76132988,75023447,75760010,76700037,77372039,77108410
1506186840,72787901,77419085,76705209,75992416,76138095,75028157,75765092,76705085,77377508,77113428
1506186900,72792976,77424949,76710279,75997515,76143203,75032865,75770157,76710136,77382974,77118440
1506186960,72798050,77430804,76715339,76002609,76148312,75037572,75775243,76715193,77388451,77123462
1506187020,72803116,77436655,76720408,76007694,76153414,75042267,75780325,76720251,77393926,77128489
1506187080,72808192,77442514,76725487,76012795,76158519,75046969,75785394,76725319,77399402,77133509
1506187140,72813260,77448349,76730567,76017896,76163620,75051676,75790480,76730386,77404879,77138518
1506187200,72818342,77454188,76735646,76022996,76168724,75056370,75795570,76735450,77410350,77143529
1506187260,72823416,77460034,76740727,76028070,76173816,75061046,75800648,76740516,77415820,77148544
1506187320,72828480,77465906,76745808,76033164,76178921,75065746,75805740,76745584,77421287,77153568
1506187380,72833547,77471742,76750889,76038262,76184027,75070452,75810834,76750656,77426761,77158594
1506187440,72838614,77477604,76755974,76043354,76189131,75075161,75815927,76755730,77432234,77163615
1506187500,72843676,77483454,76761049,76048446,76194233,75079865,75821020,76760795,77437693,77168640
1506187560,72848708,77489307,76766121,76053546,76199318,75084560,75826112,76765854,77443161,77173661
1506187620,72853767,77495151,76771208,76058623,76204402,75089252,75831208,76770924,77448636,77178679
1506187680,72858835,77501009,76776291,76063720,76209508,75093927,75836299,76775998,77454111,77183685
1506187740,72863897,77506865,76781363,76068815,76214616,75098637,75841390,76781066,77459580,77188694
1506187800,72868955,77512718,76786438,76073890,76219723,75103344,75846476,76785973,77465020,77193676
1506187860,72874019,77518575,76791356,76078938,76224826,75108044,75851367,76790697,77470134,77198635
1506187920,72878747,77524121,76796112,76083660,76229628,75112707,75856227,76795768,77475590,77203328
1506187980,72883603,77529859,76801160,76088748,76234616,75117028,75861316,76800842,77481062,77208355
1506188040,72888691,77535713,76806235,76093847,76239721,75121683,75866407,76805907,77486534,77213372
1506188100,72893770,77541578,76811313,76098950,76244827,75126393,75871490,76810944,77492004,77218404
1506188160,72898848,77547442,76816372,76104051,76249935,75131092,75876581,76816002,77497474,77223427
1506188220,72903918,77553308,76821441,76109154,76255047,75135796,75881658,76821071,77502910,77228454
1506188280,72908990,77559173,76826519,76114254,76260145,75140504,75886749,76826146,77508372,77233455
1506188340,72914070,77565014,76831595,76119356,76265243,75145221,75891820,76831220,77513840,77238475
1506188400,72919138,77570864,76836681,76124455,76270341,75149918,75896915,76836291,77519317,77243497
1506188460,72924217,77576715,76841753,76129531,76275439,75154614,75901994,76841364,77524788,77248526
1506188520,72929300,77582561,76846814,76134636,76280533,75159304,75907087,76846411,77530252,77253555
1506188580,72934374,77588414,76851878,76139739,76285639,75163983,75912172,76851464,77535713,77258585
1506188640,72939446,77594266,76856958,76144839,76290745,75168684,75917258,76856499,77541184,77263615
1506188700,72944497,77600120,76862022,76149910,76295849,75173384,75922354,76861550,77546658,77268636
1506188760,72949567,77605985,76867104,76155001,76300955,75178083,75927450,76866610,77552130,77273649
1506188820,72954648,77611843,76872175,76160099,76306065,75182770,75932538,76871663,77557604,77278668
1506188880,72959730,77617704,76877250,76165184,76311170,75187458,75937625,76876752,77563080,77283692
1506188940,72964806,77623560,76882333,76170266,76316276,75192159,75942723,76881780,77568551,77288721
1506189000,72969880,77629419,76887413,76175369,76321382,75196860,75947815,76886848,77574022,77293731
1506189060,72974958,77635278,76892495,76180474,76326490,75201548,75952907,76891903,77579493,77298756
1506189120,72980036,77641124,76897570,76185576,76331599,75206238,75957992,76896956,77584963,77303783
1506189180,72985095,77646954,76902648,76190679,76336709,75210933,75963081,76902009,77590434,77308805
1506189240,72990146,77652723,76907726,76195781,76341820,75215627,75968162,76907059,77595903,77313820
1506189300,72995186,77658542,76912805,76200880,76346911,75220312,75973262,76912109,77601370,77318846
1506189360,73000257,77664367,76917876,76205975,76352019,75224979,75978353,76917154,77606833,77323871
1506189420,73005322,77670184,76922958,76211074,76357130,75229666,75983448,76922223,77612306,77328896
1506189480,73010401,77676009,76928037,76216176,76362239,75234360,75988534,76927278,77617779,77333922
1506189540,73015488,77681838,76933100,76221270,76367336,75239036,75993626,76932334,77623248,77338948
1506189600,73020479,77687663,76938167,76226367,76372445,75243719,75998722,76937352,77628522,77343974
1506189660,73025182,77693481,76942979,76231453,76377550,75248055,76003698,76942214,77633789,77348797
1506189720,73030217,77698914,76947851,76236382,76382407,75252568,76008478,76946891,77639262,77353627
1506189780,73035292,77704551,76952913,76241216,76387356,75257269,76013563,76951959,77644734,77358652
1506189840,73040373,77710388,76957990,76246319,76392461,75261969,76018658,76957019,77650212,77363678
1506189900,73045451,77716230,76963071,76251408,76397546,75266669,76023735,76962081,77655683,77368704
1506189960,73050516,77722070,76968152,76256483,76402643,75271362,76028827,76967152,77661149,77373731
1506190020,73055590,77727915,76973222,76261578,76407752,75276052,76033910,76972217,77666621,77378756
1506190080,73060643,77733745,76978293,76266676,76412865,75280739,76039003,76977285,77672099,77383784
1506190140,73065726,77739626,76983358,76271777,76417980,75285440,76044096,76982351,77677579,77388811
1506190200,73070791,77745456,76988442,76276878,76423089,75290140,76049174,76987405,77683049,77393838
1506190260,73075855,77751301,76993514,76281956,76428199,75294841,76054266,76992455,77688529,77398845
1506190320,73080932,77757101,76998582,76287061,76433304,75299544,76059358,76997516,77694004,77403873
1506190380,73086013,77762912,77003649,76292169,76438415,75304228,76064443,77002571,77699484,77408881
1506190440,73091088,77768735,77008732,76297275,76443522,75308920,76069529,77007640,77704962,77413914
1506190500,73096163,77774558,77013808,76302362,76448615,75313612,76074615,77012679,77710441,77418943
1506190560,73101238,77780413,77018876,76307433,76453714,75318309,76079695,77017748,77715913,77423977
1506190620,73106281,77786216,77023951,76312528,76458816,75323010,76084770,77022812,77721392,77429008
1506190680,73111332,77792044,77029025,76317632,76463917,75327708,76089855,77027871,77726867,77434038
1506190740,73116394,77797870,77034101,76322729,76469018,75332394,76094946,77032931,77732338,77439059
1506190800,73121471,77803686,77039173,76327817,76474122,75337077,76100034,77038031,77737804,77444075
1506190860,73126540,77809522,77044232,76332908,76479224,75341769,76105127,77043050,77743255,77449100
1506190920,73131613,77815354,77049312,76337989,76484322,75346473,76110197,77048108,77748721,77454130
1506190980,73136688,77821200,77054380,76343085,76489413,75351167,76115286,77053158,77754191,77459155
1506191040,73141759,77826983,77059442,76348184,76494512,75355867,76120366,77058228,77759659,77464183
1506191100,73146835,77832817,77064508,76353280,76499622,75360565,76125457,77063297,77765127,77469208
1506191160,73151909,77838654,77069585,76358370,76504729,75365227,76130547,77068360,77770593,77474233
1506191220,73156968,77844495,77074648,76363462,76509833,75369916,76135633,77073427,77776061,77479251
1506191280,73162030,77850332,77079727,76368564,76514941,75374612,76140718,77078496,77781529,77484275
1506191340,73167110,77856165,77084799,76373667,76520049,75379307,76145803,77083570,77786984,77489288
1506191400,73172177,77861989,77089872,76378765,76525150,75383996,76150891,77088643,77792450,77494298
1506191460,73177059,77867519,77094581,76383857,76530019,75388477,76155830,77093441,77797630,77499154
1506191520,73181774,77873205,77099572,76388767,76534954,75392867,76160659,77098286,77803007,77503955
1506191580,73186846,77879014,77104647,76393628,76540061,75397561,76165731,77103348,77808480,77508953
1506191640,73191922,77884861,77109724,76398734,76545165,75402259,76170806,77108413,77813946,77513980
1506191700,73196995,77890698,77114799,76403833,76550262,75406956,76175875,77113484,77819419,77518992
1506191760,73202071,77896547,77119859,76408936,76555370,75411655,76180954,77118535,77824889,77524012
1506191820,73207146,77902384,77124931,76414038,76560478,75416360,76186039,77123601,77830350,77529036
1506191880,73212197,77908217,77130005,76419135,76565583,75421056,76191130,77128670,77835806,77534063
1506191940,73217276,77914062,77135080,76424236,76570676,75425744,76196206,77133724,77841279,77539089
1506192000,73222361,77919912,77140151,76429329,76575759,75430433,76201286,77138785,77846751,77544112
1506192060,73227435,77925743,77145225,76434412,76580841,75435123,76206369,77143817,77852228,77549132
1506192120,73232485,77931583,77150301,76439510,76585940,75439822,76211459,77148888,77857703,77554131
1506192180,73237561,77937428,77155376,76444608,76591049,75444517,76216551,77153952,77863177,77559154
1506192240,73242640,77943273,77160454,76449703,76596160,75449218,76221630,77159019,77868652,77564180
1506192300,73247694,77949111,77165527,76454802,76601272,75453918,76226716,77164084,77874127,77569204
1506192360,73252769,77954953,77170601,76459897,76606380,75458616,76231805,77169148,77879601,77574229
1506192420,73257844,77960811,77175676,76464983,76611487,75463313,76236892,77174206,77885077,77579249
1506192480,73262918,77966646,77180754,76470083,76616594,75468009,76241974,77179259,77890552,77584272
1506192540,73267995,77972480,77185831,76475183,76621702,75472699,76247052,77184293,77896026,77589297
1506192600,73273046,77978307,77190905,76480281,76626808,75477382,76252143,77189340,77901499,77594304
1506192660,73278112,77984152,77195979,76485372,76631917,75482066,76257231,77194375,77906971,77599322
1506192720,73283187,77989957,77201056,76490467,76637024,75486743,76262321,77199401,77912445,77604349
1506192780,73288266,77995774,77206121,76495544,76642131,75491421,76267391,77204426,77917906,77609373
1506192840,73293350,78001610,77211173,76500628,76647232,75496119,76272462,77209469,77923376,77614391
1506192900,73298426,78007400,77216250,76505728,76652329,75500788,76277542,77214489,77928847,77619404
1506192960,73303506,78013239,77221325,76510830,76657425,75505483,76282630,77219529,77934315,77624427
1506193020,73308590,78019072,77226400,76515935,76662533,75510180,76287715,77224577,77939778,77629447
1506193080,73313671,78024914,77231447,76521035,76667639,75514873,76292792,77229622,77945249,77634472
1506193140,73318737,78030752,77236518,76526134,76672747,75519568,76297883,77234665,77950722,77639494
1506193200,73323818,78036593,77241595,76531233,76677854,75524264,76302977,77239540,77956196,77644519
1506193260,73328826,78042197,77246652,76536337,76682831,75528955,76307835,77244216,77961344,77649541
1506193320,73333535,78047777,77251556,76541231,76687686,75533451,76312744,77249234,77966741,77654352
1506193380,73338540,78053608,77256365,76546124,76692796,75537847,76317838,77254270,77972214,77659175
1506193440,73343628,78059442,77261436,76551224,76697891,75542548,76322914,77259304,77977688,77664203
1506193500,73348706,78065245,77266502,76556325,76702999,75547245,76328007,77264370,77983162,77669227
1506193560,73353765,78071052,77271576,76561430,76708094,75551938,76333100,77269337,77988640,77674253
1506193620,73358833,78076883,77276656,76566516,76713202,75556633,76338195,77274365,77994111,77679276
1506193680,73363905,78082706,77281734,76571603,76718310,75561322,76343292,77279408,77999582,77684295
1506193740,73368979,78088517,77286813,76576705,76723422,75566021,76348389,77284468,78005050,77689320
1506193800,73374052,78094341,77291885,76581806,76728530,75570719,76353481,77289510,78010523,77694346
1506193860,73379102,78100183,77296950,76586895,76733638,75575409,76358570,77294566,78016000,77699356
1506193920,73384188,78106025,77302025,76591973,76738747,75580101,76363663,77299594,78021465,77704375
1506193980,73389272,78111849,77307099,76597066,76743848,75584773,76368753,77304642,78026941,77709399
1506194040,73394344,78117670,77312171,76602163,76748940,75589465,76373846,77309696,78032417,77714431
1506194100,73399422,78123518,77317249,76607253,76754011,75594156,76378944,77314750,78037886,77719447
1506194160,73404474,78129345,77322327,76612343,76759109,75598852,76384040,77319803,78043360,77724455
1506194220,73409538,78135152,77327400,76617427,76764220,75603526,76389129,77324831,78048836,77729458
1506194280,73414602,78140992,77332478,76622514,76769332,75608214,76394199,77329846,78054316,77734480
1506194340,73419672,78146835,77337548,76627612,76774443,75612894,76399282,77334902,78059781,77739506
1506194400,73424754,78152667,77342624,76632705,76779549,75617576,76404369,77339960,78065256,77744528
1506194460,73429832,78158489,77347696,76637790,76784657,75622267,76409452,77345014,78070733,77749544
1506194520,73434903,78164338,77352748,76642869,76789766,75626968,76414533,77350021,78076211,77754561
1506194580,73439973,78170190,77357822,76647964,76794863,75631634,76419608,77354945,78081692,77759586
1506194640,73445049,78176023,77362893,76653046,76799962,75636325,76424699,77360008,78087167,77764608
1506194700,73450133,78181874,77367968,76658141,76805073,75640984,76429794,77365074,78092639,77769614
1506194760,73455216,78187714,77373040,76663221,76810175,75645665,76434884,77370136,78098112,77774625
1506194820,73460298,78193565,77378105,76668311,76815274,75650349,76439979,77375199,78103577,77779645
1506194880,73465367,78199404,77383164,76673397,76820383,75655027,76445065,77380267,78109046,77784660
1506194940,73470436,78205253,77388235,76678495,76825494,75659722,76450155,77385328,78114504,77789675
1506195000,73475502,78211095,77393308,76683593,76830440,75664397,76455247,77390394,78119754,77794699
1506195060,73480239,78216754,77398226,76688686,76835298,75669075,76460344,77395272,78125060,77799719
1506195120,73485159,78222248,77403001,76693534,76840408,75673567,76465183,77399983,78130533,77804603
1506195180,73490239,78228089,77408072,76698439,76845509,75677973,76470112,77405001,78136004,77809370
1506195240,73495319,78233931,77413144,76703541,76850613,75682662,76475190,77410057,78141469,77814372
1506195300,73500371,78239776,77418219,76708639,76855723,75687351,76480284,77415096,78146948,77819370
1506195360,73505453,78245621,77423295,76713739,76860820,75692049,76485365,77420147,78152423,77824396
1506195420,73510538,78251454,77428365,76718841,76865909,75696746,76490450,77425209,78157902,77829419
1506195480,73515616,78257294,77433432,76723929,76871005,75701443,76495530,77430254,78163376,77834446
1506195540,73520675,78263142,77438504,76729028,76876101,75706139,76500620,77435298,78168851,77839472
1506195600,73525755,78268986,77443571,76734099,76881204,75710834,76505693,77440328,78174323,77844495
1506195660,73530835,78274826,77448635,76739192,76886292,75715525,76510777,77445392,78179797,77849519
1506195720,73535911,78280679,77453687,76744291,76891388,75720221,76515849,77450427,78185270,77854511
1506195780,73540995,78286521,77458751,76749390,76896493,75724922,76520923,77455490,78190741,77859528
1506195840,73546078,78292368,77463809,76754487,76901600,75729623,76526006,77460504,78196215,77864555
1506195900,73551159,78298207,77468880,76759588,76906710,75734324,76531085,77465544,78201682,77869583
1506195960,73556242,78304036,77473948,76764684,76911820,75739021,76536168,77470565,78207153,77874606
1506196020,73561317,78309871,77479007,76769789,76916927,75743723,76541258,77475623,78212622,77879626
1506196080,73566397,78315719,77484058,76774890,76922034,75748423,76546340,77480679,78218085,77884625
1506196140,73571478,78321534,77489131,76779993,76927142,75753122,76551421,77485724,78223558,77889649
1506196200,73576562,78327373,77494195,76785092,76932248,75757823,76556509,77490773,78229029,77894678
1506196260,73581642,78333207,77499250,76790195,76937333,75762504,76561601,77495822,78234500,77899702
1506196320,73586723,78339048,77504324,76795297,76942412,75767199,76566691,77500887,78239966,77904732
1506196380,73591807,78344899,77509393,76800401,76947518,75771900,76571776,77505938,78245441,77909760
1506196440,73596898,78350743,77514454,76805504,76952626,75776604,76576866,77510994,78250906,77914788
1506196500,73601978,78356591,77519514,76810602,76957737,75781303,76581950,77516038,78256376,77919813
1506196560,73607040,78362456,77524575,76815704,76962844,75786000,76587032,77521084,78261851,77924833
1506196620,73612110,78368284,77529640,76820807,76967952,75790701,76592113,77526140,78267321,77929843
1506196680,73617187,78374133,77534709,76825892,76973059,75795389,76597205,77531201,78272795,77934857
1506196740,73622264,78379959,77539779,76830992,76978166,75800083,76602293,77536261,78278270,77939869
1506196800,73627164,78385800,77544849,76836089,76983153,75804767,76607376,77541316,78283746,77944884
1506196860,73631895,78391647,77549844,76841178,76987992,75809245,76612464,77546353,78289210,77949669
1506196920,73636967,78397328,77554532,76846105,76993100,75813657,76617352,77551170,78294375,77954529
1506196980,73642024,78402886,77559565,76850955,76998208,75818358,76622224,77555900,78299771,77959555
1506197040,73647103,78408715,77564627,76856045,77003312,75823055,76627314,77560964,78305244,77964585
1506197100,73652180,78414555,77569685,76861129,77008409,75827747,76632398,77566022,78310706,77969606
1506197160,73657225,78420383,77574756,76866224,77013501,75832431,76637478,77571081,78316173,77974629
1506197220,73662311,78426222,77579797,76871318,77018604,75837121,76642565,77576178,78321635,77979656
1506197280,73667385,78432076,77584866,76876409,77023709,75841820,76647660,77581178,78327098,77984670
1506197340,73672462,78437907,77589935,76881510,77028820,75846519,76652741,77586221,78332558,77989688
1506197400,73677544,78443733,77594995,76886611,77033915,75851218,76657815,77591285,78338024,77994713
1506197460,73682617,78449525,77600047,76891706,77039026,75855915,76662899,77596324,78343493,77999735
1506197520,73687700,78455355,77605114,76896792,77044134,75860607,76667976,77601384,78348961,78004759
1506197580,73692777,78461205,77610180,76901890,77049233,75865279,76673058,77606445,78354434,78009775
1506197640,73697849,78467032,77615245,76906987,77054336,75869971,76678150,77611481,78359906,78014783
1506197700,73702908,78472829,77620281,76912083,77059445,75874672,76683232,77616535,78365372,78019809
1506197760,73707987,78478656,77625336,76917170,77064556,75879341,76688321,77621592,78370844,78024827
1506197820,73713064,78484484,77630394,76922262,77069664,75884027,76693404,77626657,78376306,78029848
1506197880,73718138,78490311,77635460,76927359,77074774,75888704,76698488,77631727,78381778,78034870
1506197940,73723215,78496176,77640524,76932453,77079879,75893410,76703559,77636777,78387247,78039894
1506198000,73728269,78501993,77645592,76937554,77084978,75898108,76708647,77641845,78392710,78044914
1506198060,73733349,78507813,77650661,76942650,77090086,75902794,76713734,77646913,78398177,78049924
1506198120,73738409,78513639,77655722,76947746,77095191,75907499,76718821,77651969,78403644,78054947
1506198180,73743481,78519476,77660777,76952843,77100299,75912203,76723907,77657029,78409121,78059973
1506198240,73748555,78525314,77665845,76957928,77105403,75916908,76728996,77662054,78414599,78064998
1506198300,73753627,78531161,77670914,76963011,77110498,75921614,76734088,77667110,78420074,78070023
1506198360,73758706,78537003,77675984,76968102,77115607,75926315,76739179,77672176,78425549,78075044
1506198420,73763790,78542835,77681044,76973197,77120717,75931018,76744259,77677246,78431025,78080065
1506198480,73768870,78548674,77686107,76978284,77125824,75935721,76749342,77682312,78436497,78085086
1506198540,73773954,78554514,77691171,76983342,77130933,75940429,76754433,77687375,78441961,78090101
1506198600,73779028,78560351,77696232,76988404,77135913,75945135,76759516,77692438,78447439,78095121
1506198660,73783957,78566186,77701303,76993115,77140743,75949829,76764586,77697507,78452830,78100131
1506198720,73788638,78571751,77706216,76998173,77145838,75954412,76769560,77702279,78458000,78105020
1506198780,73793696,78577360,77710958,77003251,77150946,75958764,76774346,77707117,78463475,78109769
1506198840,73798768,78583207,77716034,77008335,77156054,75963459,76779437,77712168,78468950,78114790
1506198900,73803844,78589064,77721098,77013417,77161163,75968158,76784525,77717233,78474423,78119817
1506198960,73808912,78594857,77726166,77018501,77166265,75972862,76789610,77722305,78479895,78124831
1506199020,73813988,78600693,77731237,77023585,77171360,75977569,76794695,77727354,78485365,78129849
1506199080,73819065,78606538,77736304,77028677,77176467,75982276,76799783,77732422,78490838,78134873
1506199140,73824141,78612382,77741378,77033777,77181572,75986984,76804873,77737490,78496312,78139901
1506199200,73829218,78618227,77746452,77038881,77186679,75991690,76809947,77742534,78501785,78144926
1506199260,73834294,78624062,77751516,77043976,77191787,75996393,76815033,77747565,78507258,78149951
1506199320,73839367,78629930,77756580,77049077,77196894,76001090,76820122,77752630,78512731,78154974
1506199380,73844443,78635715,77761652,77054176,77202004,76005788,76825202,77757705,78518196,78160001
1506199440,73849526,78641550,77766724,77059262,77207090,76010473,76830286,77762779,78523671,78165024
1506199500,73854598,78647394,77771791,77064361,77212184,76015169,76835371,77767859,78529135,78170048
1506199560,73859679,78653235,77776862,77069456,77217291,76019864,76840456,77772930,78534606,78175070
1506199620,73864758,78659072,77781933,77074557,77222386,76024561,76845543,77778001,78540079,78180095
1506199680,73869830,78664909,77787003,77079657,77227490,76029249,76850626,77783054,78545548,78185115
1506199740,73874892,78670752,77792066,77084739,77232600,76033947,76855712,77788098,78551023,78190142
1506199800,73879957,78676582,77797129,77089819,77237709,76038658,76860791,77793150,78556492,78195162
1506199860,73885018,78682415,77802158,77094915,77242813,76043362,76865863,77798207,78561966,78200174
1506199920,73890095,78688262,77807225,77099994,77247918,76048064,76870948,77803284,78567438,78205191
1506199980,73895178,78694095,77812296,77105077,77252997,76052757,76876029,77808355,78572911,78210216
