time,rate
1430198700,26.5601
1430199000,27.4100
1430199300,27.5965
1430199600,26.6902
1430199900,27.4534
1430200200,27.1132
1430200500,26.8101
1430200800,25.9305
1430201100,26.3362
1430201400,26.1000
1430201700,26.5832
1430202000,27.7906
1430202300,26.6427
1430202600,26.3100
1430202900,26.5501
1430203200,27.7534
1430203500,27.1566
1430203800,27.9202
1430204100,26.7799
1430204400,26.7598
1430204700,25.2368
1430205000,27.1766
1430205300,26.3535
1430205600,25.6600
1430205900,24.8066
1430206200,23.1168
1430206500,23.8767
1430206800,25.1599
1430207100,25.0934
1430207400,25.2764
1430207700,24.1068
1430208000,23.6633
1430208300,23.9333
1430208600,22.7433
1430208900,24.3634
1430209200,25.4229
1430209500,25.2039
1430209800,26.0132
1430210100,24.8000
1430210400,25.4666
1430210700,25.0068
1430211000,25.8100
1430211300,25.3460
1430211600,23.3405
1430211900,24.4634
1430212200,25.3732
1430212500,23.6400
1430212800,24.0567
1430213100,24.7267
1430213400,24.8002
1430213700,24.7030
1430214000,26.8861
1430214300,24.9772
1430214600,24.2367
1430214900,26.3568
1430215200,25.9899
1430215500,27.1734
1430215800,26.1833
1430216100,26.2800
1430216400,27.0566
1430216700,27.3667
1430217000,28.1773
1430217300,27.2760
1430217600,28.5604
1430217900,29.3362
1430218200,28.7002
1430218500,28.6533
1430218800,28.3967
1430219100,29.0367
1430219400,30.0273
1430219700,31.1460
1430220000,30.7634
1430220300,28.8898
1430220600,29.7060
1430220900,31.2976
1430221200,31.5531
1430221500,30.6735
1430221800,31.0898
1430222100,31.6566
1430222400,32.0601
1430222700,32.5534
1430223000,31.8532
1430223300,32.5400
1430223600,32.6268
1430223900,33.7900
1430224200,34.1973
1430224500,33.8028
1430224800,34.1134
1430225100,34.1798
1430225400,34.0934
1430225700,34.5632
1430226000,35.0933
1430226300,34.2333
1430226600,34.5868
1430226900,33.8667
1430227200,36.5531
1430227500,35.3369
1430227800,36.2696
1430228100,36.2969
1430228400,36.7100
1430228700,36.3267
1430229000,35.8565
1430229300,36.6133
1430229600,36.0131
1430229900,37.4704
1430230200,39.7633
1430230500,40.7499
1430230800,40.0901
1430231100,41.6701
1430231400,44.0367
1430231700,42.7729
1430232000,41.3836
1430232300,40.8964
1430232600,40.6835
1430232900,41.6268
1430233200,41.7742
1430233500,34.2959
1430233800,37.1801
1430234100,38.8365
1430234400,42.7835
1430234700,40.0473
1430235000,41.8558
1430235300,44.4935
1430235600,44.8233
1430235900,44.2200
1430236200,43.1365
1430236500,43.1701
1430236800,45.1032
1430237100,44.8401
1430237400,42.9100
1430237700,44.2800
1430238000,44.1932
1430238300,44.4168
1430238600,46.0598
1430238900,46.1862
1430239200,45.8038
1430239500,47.0635
1430239800,45.4532
1430240100,46.8667
1430240400,45.1668
1430240700,46.9074
1430241000,46.7091
1430241300,44.6900
1430241600,45.1801
1430241900,46.9865
1430242200,47.2070
1430242500,47.5432
1430242800,48.7967
1430243100,51.8463
1430243400,51.5379
1430243700,49.0500
1430244000,48.3594
1430244300,48.0597
1430244600,45.4298
1430244900,46.9602
1430245200,46.8933
1430245500,47.1203
1430245800,47.4763
1430246100,47.7763
1430246400,48.9638
1430246700,47.0664
1430247000,46.4535
1430247300,47.7003
1430247600,60.7498
1430247900,59.1463
1430248200,57.7067
1430248500,55.0170
1430248800,54.9661
1430249100,52.9105
1430249400,55.1967
1430249700,54.0596
1430250000,51.3535
1430250300,51.5902
1430250600,49.0033
1430250900,47.4632
1430251200,49.9000
1430251500,51.2432
1430251800,50.2135
1430252100,47.9737
1430252400,47.5163
1430252700,47.6435
1430253000,48.7997
1430253300,46.9470
1430253600,48.4433
1430253900,45.8695
1430254200,44.6541
1430254500,44.6529
1430254800,46.2668
1430255100,44.3265
1430255400,43.4800
1430255700,43.7336
1430256000,44.3997
1430256300,43.6370
1430256600,41.8765
1430256900,44.8241
1430257200,43.6197
1430257500,41.0204
1430257800,40.0927
1430258100,39.8996
1430258400,39.4141
1430258700,40.4527
1430259000,39.3867
1430259300,38.5201
1430259600,41.0532
1430259900,39.2801
1430260200,41.1300
1430260500,39.1365
1430260800,40.0435
1430261100,38.9264
1430261400,39.9536
1430261700,39.5297
1430262000,40.2809
1430262300,40.1489
1430262600,41.9669
1430262900,43.0410
1430263200,42.7164
1430263500,43.0894
1430263800,42.0865
1430264100,43.6036
1430264400,43.3700
1430264700,42.9331
1430265000,43.0665
1430265300,42.8304
1430265600,41.0531
1430265900,42.1835
1430266200,46.4076
1430266500,44.6590
1430266800,44.9368
1430267100,42.7567
1430267400,45.8439
1430267700,42.8494
1430268000,43.2965
1430268300,42.3869
1430268600,41.6862
1430268900,42.2738
1430269200,43.4641
1430269500,42.2492
1430269800,41.2100
1430270100,42.4533
1430270400,40.7400
1430270700,40.2036
1430271000,40.9897
1430271300,40.5108
1430271600,39.9995
1430271900,39.4255
1430272200,41.1443
1430272500,41.8997
1430272800,41.4203
1430273100,39.7265
1430273400,41.3067
1430273700,40.5100
1430274000,40.1635
1430274300,40.0899
1430274600,39.1136
1430274900,39.1700
1430275200,39.9899
1430275500,37.2233
1430275800,37.3667
1430276100,36.9731
1430276400,36.5868
1430276700,38.3733
1430277000,36.8433
1430277300,36.5035
1430277600,37.3400
1430277900,37.4867
1430278200,36.7633
1430278500,36.4065
1430278800,37.3331
1430279100,35.4270
1430279400,36.6801
1430279700,35.5429
1430280000,33.7869
1430280300,31.9569
1430280600,31.4832
1430280900,31.5033
1430281200,32.3600
1430281500,30.0033
1430281800,30.7233
1430282100,31.1467
1430282400,31.3767
1430282700,31.5567
1430283000,32.0997
1430283300,31.5475
1430283600,28.9399
1430283900,28.5329
1430284200,28.6101
1430284500,28.1533
1430284800,27.6767
1430285100,27.3932
1430285400,27.9935
1430285700,26.8499
1430286000,27.3000
1430286300,26.4599
1430286600,27.2233
1430286900,27.5706
1430287200,29.5195
1430287500,28.0432
1430287800,28.8333
1430288100,29.3939
1430288400,31.5994
1430288700,32.0734
1430289000,29.7299
1430289300,31.6034
1430289600,32.2232
1430289900,31.7172
1430290200,30.3367
1430290500,31.7261
1430290800,29.8765
1430291100,30.7168
1430291400,30.6834
1430291700,31.4734
1430292000,29.8131
1430292300,29.9533
1430292600,27.7501
1430292900,29.0867
1430293200,29.7666
1430293500,30.9872
1430293800,29.2165
1430294100,29.6965
1430294400,27.7467
1430294700,27.6731
1430295000,26.5835
1430295300,26.0668
1430295600,28.1965
1430295900,28.4268
1430296200,28.6565
1430296500,28.9267
1430296800,28.1237
1430297100,29.0234
1430297400,28.2031
1430297700,27.7731
1430298000,25.2567
1430298300,27.4267
1430298600,27.9703
1430298900,26.0598
1430299200,26.9901
1430299500,27.3200
1430299800,28.2598
1430300100,28.1072
1430300400,27.4435
1430300700,28.7428
1430301000,28.2171
1430301300,28.2363
1430301600,29.5465
1430301900,28.5034
1430302200,27.2600
1430302500,27.0067
1430302800,28.4906
1430303100,27.9427
1430303400,28.7506
1430303700,29.6829
1430304000,29.0338
1430304300,29.7060
1430304600,30.9274
1430304900,31.9898
1430305200,31.3761
1430305500,32.2574
1430305800,32.4160
1430306100,31.9173
1430306400,31.7427
1430306700,32.4767
1430307000,32.6934
1430307300,33.9107
1430307600,33.3793
1430307900,33.8032
1430308200,34.1233
1430308500,33.5400
1430308800,34.6667
1430309100,33.2666
1430309400,33.6264
1430309700,32.8537
1430310000,33.1233
1430310300,33.7139
1430310600,33.2828
1430310900,34.6231
1430311200,34.2570
1430311500,35.0466
1430311800,35.1364
1430312100,36.3308
1430312400,36.2726
1430312700,36.5368
1430313000,35.1533
1430313300,36.1941
1430313600,34.5399
1430313900,33.3367
1430314200,33.7828
1430314500,35.7732
1430314800,36.0499
1430315100,34.9835
1430315400,34.8867
1430315700,36.6542
1430316000,37.8199
1430316300,36.4794
1430316600,37.7667
1430316900,37.4897
1430317200,37.0836
1430317500,37.2500
1430317800,37.0332
1430318100,38.4741
1430318400,39.3924
1430318700,40.3669
1430319000,42.2699
1430319300,42.2203
1430319600,40.6032
1430319900,40.5167
1430320200,40.9799
1430320500,40.4035
1430320800,40.2165
1430321100,39.7071
1430321400,39.0929
1430321700,39.5032
1430322000,41.0137
1430322300,41.8596
1430322600,40.7676
1430322900,40.1225
1430323200,39.8733
1430323500,40.3400
1430323800,41.4133
1430324100,41.0035
1430324400,42.7599
1430324700,40.7032
1430325000,40.5737
1430325300,43.6729
1430325600,42.1911
1430325900,40.3823
1430326200,42.4303
1430326500,43.6600
1430326800,41.3933
1430327100,40.4699
1430327400,42.4300
1430327700,44.5633
1430328000,44.9501
1430328300,43.3701
1430328600,41.7499
1430328900,43.7865
1430329200,43.0567
1430329500,43.6662
1430329800,43.1472
1430330100,44.4464
1430330400,45.9070
1430330700,44.6830
1430331000,44.4703
1430331300,44.4894
1430331600,44.4536
1430331900,44.3835
1430332200,44.7300
1430332500,44.6768
1430332800,46.0032
1430333100,44.6700
1430333400,44.9600
1430333700,49.5768
1430334000,61.8267
1430334300,57.2180
1430334600,54.9087
1430334900,53.9333
1430335200,51.2865
1430335500,49.5168
1430335800,50.3667
1430336100,49.4165
1430336400,48.1302
1430336700,47.2498
1430337000,47.1900
1430337300,49.2000
1430337600,51.5768
1430337900,48.3333
1430338200,48.2698
1430338500,47.7235
1430338800,47.9400
1430339100,47.4198
1430339400,48.2970
1430339700,46.1941
1430340000,46.9626
1430340300,46.7895
1430340600,44.3703
1430340900,45.4502
1430341200,45.4065
1430341500,45.4498
1430341800,43.9130
1430342100,44.6735
1430342400,43.9733
1430342700,44.9136
1430343000,42.9742
1430343300,44.2164
1430343600,42.4626
1430343900,42.9468
1430344200,41.6637
1430344500,42.5228
1430344800,39.8235
1430345100,39.7565
1430345400,40.8901
1430345700,39.8832
1430346000,38.5233
1430346300,38.4300
1430346600,36.9000
1430346900,39.7767
1430347200,36.4601
1430347500,36.5300
1430347800,36.5535
1430348100,36.2932
1430348400,36.9099
1430348700,37.0868
1430349000,40.2796
1430349300,41.1872
1430349600,41.5865
1430349900,42.3133
1430350200,43.8532
1430350500,42.7033
1430350800,44.2101
1430351100,43.2232
1430351400,43.4867
1430351700,45.4342
1430352000,41.3558
1430352300,40.7767
1430352600,41.5703
1430352900,44.5030
1430353200,44.3933
1430353500,42.9067
1430353800,44.6502
1430354100,42.5965
1430354400,44.3970
1430354700,41.1133
1430355000,43.2265
1430355300,41.6167
1430355600,41.1200
1430355900,41.4597
1430356200,42.0303
1430356500,43.4297
1430356800,42.9378
1430357100,40.5925
1430357400,40.7141
1430357700,41.0557
1430358000,40.7396
1430358300,40.8373
1430358600,39.5432
1430358900,39.0533
1430359200,40.4468
1430359500,40.3565
1430359800,38.9099
1430360100,37.7502
1430360400,38.3632
1430360700,39.5136
1430361000,37.8704
1430361300,38.4696
1430361600,38.1363
1430361900,36.0532
1430362200,35.9735
1430362500,35.3300
1430362800,34.9400
1430363100,35.7233
1430363400,35.2700
1430363700,36.5368
1430364000,34.2966
1430364300,34.9334
1430364600,35.6539
1430364900,34.0728
1430365200,34.3900
1430365500,33.7567
1430365800,35.2033
1430366100,34.2132
1430366400,32.1367
1430366700,31.0535
1430367000,31.6598
1430367300,30.6701
1430367600,29.7765
1430367900,30.0303
1430368200,28.9229
1430368500,27.9936
1430368800,28.3731
1430369100,28.0569
1430369400,27.5233
1430369700,26.6597
1430370000,25.9440
1430370300,25.2995
1430370600,24.3700
1430370900,25.5232
1430371200,26.8432
1430371500,24.9867
1430371800,25.7301
1430372100,27.0967
1430372400,26.0834
1430372700,26.2267
1430373000,25.4167
1430373300,26.1132
1430373600,28.7233
1430373900,26.1933
1430374200,26.0203
1430374500,26.8732
1430374800,27.4766
1430375100,25.7168
1430375400,24.5897
1430375700,24.6835
1430376000,25.5933
1430376300,25.1333
1430376600,24.6932
1430376900,24.8435
1430377200,23.5099
1430377500,24.2068
1430377800,23.0733
1430378100,23.7467
1430378400,25.6999
1430378700,24.8435
1430379000,25.3299
1430379300,23.5766
1430379600,23.6466
1430379900,24.1968
1430380200,24.0133
1430380500,23.5267
1430380800,22.2767
1430381100,21.1904
1430381400,25.8527
1430381700,30.3768
1430382000,24.6633
1430382300,22.7767
1430382600,23.4201
1430382900,23.9699
1430383200,23.3500
1430383500,23.7234
1430383800,24.2438
1430384100,24.6461
1430384400,25.2401
1430384700,24.3064
1430385000,23.1302
1430385300,23.5332
1430385600,23.5001
1430385900,24.7669
1430386200,24.5803
1430386500,24.3734
1430386800,25.0762
1430387100,25.8165
1430387400,25.9732
1430387700,26.6769
1430388000,26.7467
1430388300,25.7765
1430388600,27.5434
1430388900,25.2699
1430389200,24.7568
1430389500,25.9266
1430389800,26.3831
1430390100,25.7441
1430390400,26.5400
1430390700,27.7827
1430391000,28.1700
1430391300,27.5139
1430391600,28.0994
1430391900,28.3367
1430392200,26.5732
1430392500,31.7135
1430392800,32.2067
1430393100,31.9632
1430393400,30.8836
1430393700,31.3070
1430394000,31.5394
1430394300,31.3633
1430394600,34.4101
1430394900,33.1099
1430395200,32.8805
1430395500,33.1696
1430395800,32.2534
1430396100,32.2732
1430396400,32.1402
1430396700,34.6929
1430397000,33.9802
1430397300,33.2332
1430397600,31.8368
1430397900,33.7230
1430398200,33.4369
1430398500,35.2636
1430398800,33.5906
1430399100,34.0059
1430399400,35.2169
1430399700,33.9700
1430400000,33.6298
1430400300,27.7901
1430400600,35.1233
1430400900,35.2266
1430401200,37.2068
1430401500,36.1267
1430401800,35.5198
1430402100,35.0502
1430402400,34.6000
1430402700,36.1632
1430403000,35.9941
1430403300,35.2893
1430403600,35.8467
1430403900,35.0669
1430404200,36.9596
1430404500,38.2601
1430404800,38.7835
1430405100,37.6899
1430405400,37.2501
1430405700,35.4132
1430406000,36.8736
1430406300,37.2296
1430406600,38.9803
1430406900,39.0500
1430407200,39.0367
1430407500,39.1267
1430407800,38.0757
1430408100,39.2546
1430408400,38.1397
1430408700,39.7865
1430409000,35.6599
1430409300,33.6799
1430409600,35.1737
1430409900,36.5532
1430410200,38.2442
1430410500,38.8816
1430410800,39.9009
1430411100,39.7308
1430411400,40.6657
1430411700,41.3335
1430412000,43.4465
1430412300,41.7601
1430412600,39.8364
1430412900,42.1067
1430413200,40.6535
1430413500,42.1135
1430413800,45.5689
1430414100,45.1844
1430414400,43.9520
1430414700,44.0078
1430415000,42.9699
1430415300,43.5436
1430415600,44.1632
1430415900,45.3667
1430416200,44.5267
1430416500,43.9668
1430416800,43.6997
1430417100,43.7435
1430417400,45.7832
1430417700,45.2803
1430418000,46.2968
1430418300,46.0429
1430418600,44.5604
1430418900,45.3065
1430419200,43.8433
1430419500,44.4032
1430419800,45.4535
1430420100,44.8933
1430420400,54.6332
1430420700,54.1598
1430421000,53.1270
1430421300,52.3030
1430421600,48.1546
1430421900,49.7653
1430422200,49.1840
1430422500,47.4760
1430422800,48.2567
1430423100,48.5746
1430423400,48.6520
1430423700,48.3467
1430424000,46.0298
1430424300,44.3736
1430424600,42.3567
1430424900,43.9768
1430425200,44.4733
1430425500,43.2735
1430425800,43.2199
1430426100,43.0233
1430426400,44.2933
1430426700,44.5930
1430427000,44.6203
1430427300,42.9530
1430427600,41.1739
1430427900,41.1704
1430428200,40.4159
1430428500,39.7267
1430428800,39.0267
1430429100,39.8567
1430429400,40.1133
1430429700,39.8736
1430430000,40.3597
1430430300,40.1735
1430430600,37.8997
1430430900,36.0336
1430431200,35.1568
1430431500,34.7271
1430431800,40.6656
1430432100,41.4842
1430432400,36.3894
1430432700,34.9200
1430433000,33.0434
1430433300,34.9731
1430433600,34.9070
1430433900,34.2033
1430434200,33.7533
1430434500,34.0568
1430434800,33.3130
1430435100,34.7636
1430435400,35.3267
1430435700,35.9071
1430436000,37.0826
1430436300,37.0601
1430436600,37.5367
1430436900,38.7967
1430437200,39.6195
1430437500,41.6340
1430437800,40.6397
1430438100,39.3535
1430438400,38.4968
1430438700,35.5073
1430439000,36.5759
1430439300,37.3601
1430439600,38.9200
1430439900,36.5399
1430440200,37.9368
1430440500,37.7900
1430440800,36.1533
1430441100,35.4467
1430441400,34.2567
1430441700,33.4764
1430442000,34.0707
1430442300,34.3363
1430442600,35.0500
1430442900,35.4664
1430443200,35.2901
1430443500,34.6033
1430443800,33.8000
1430444100,34.0530
1430444400,36.4805
1430444700,34.2064
1430445000,33.4667
1430445300,34.4901
1430445600,32.1301
1430445900,33.9132
1430446200,34.1833
1430446500,33.4699
1430446800,32.4969
1430447100,31.5299
1430447400,32.6434
1430447700,33.1133
1430448000,32.4832
1430448300,32.9934
1430448600,31.7430
1430448900,32.1603
1430449200,30.4566
1430449500,30.8368
1430449800,30.8699
1430450100,30.4866
1430450400,31.4106
1430450700,31.7361
1430451000,30.2604
1430451300,31.1158
1430451600,30.6677
1430451900,30.2994
1430452200,29.1732
1430452500,30.0299
1430452800,29.8940
1430453100,29.1560
1430453400,31.3171
1430453700,28.6597
1430454000,28.8535
1430454300,27.4932
1430454600,27.0868
1430454900,26.7766
1430455200,26.2100
1430455500,26.0801
1430455800,25.9932
1430456100,26.3068
1430456400,26.5133
1430456700,27.6233
1430457000,27.6531
1430457300,24.7800
1430457600,26.8633
1430457900,25.4007
1430458200,26.4660
1430458500,25.2432
1430458800,25.5736
1430459100,25.5533
1430459400,25.5934
1430459700,26.8098
1430460000,28.7334
1430460300,26.9500
1430460600,25.4733
1430460900,27.8731
1430461200,27.8735
1430461500,28.0766
1430461800,29.3369
1430462100,28.6999
1430462400,28.0301
1430462700,29.2764
1430463000,29.2834
1430463300,28.6667
1430463600,28.2233
1430463900,29.0533
1430464200,29.3507
1430464500,29.4026
1430464800,28.1470
1430465100,27.5997
1430465400,28.4268
1430465700,27.7131
1430466000,27.8600
1430466300,27.5638
1430466600,28.4829
1430466900,28.6535
1430467200,27.5698
1430467500,25.1468
1430467800,24.4800
1430468100,24.3434
1430468400,24.1799
1430468700,26.6599
1430469000,27.1234
1430469300,29.0133
1430469600,29.4301
1430469900,28.4065
1430470200,29.6058
1430470500,28.5342
1430470800,27.1233
1430471100,27.9568
1430471400,28.7100
1430471700,28.3401
1430472000,27.7767
1430472300,29.0832
1430472600,28.9530
1430472900,29.5336
1430473200,29.5500
1430473500,29.5433
1430473800,30.1200
1430474100,31.2069
1430474400,29.6366
1430474700,29.9031
1430475000,29.4701
1430475300,30.9667
1430475600,29.8598
1430475900,30.6000
1430476200,29.6470
1430476500,30.4565
1430476800,31.2701
1430477100,30.7399
1430477400,30.9201
1430477700,31.9165
1430478000,31.2935
1430478300,30.6766
1430478600,32.1867
1430478900,32.8500
1430479200,31.7999
1430479500,32.1434
1430479800,32.2263
1430480100,33.3166
1430480400,33.6039
1430480700,32.3867
1430481000,34.1968
1430481300,33.3698
1430481600,33.3102
1430481900,35.2333
1430482200,35.2938
1430482500,33.7227
1430482800,34.0567
1430483100,32.8501
1430483400,33.7066
1430483700,34.9033
1430484000,35.6102
1430484300,35.7498
1430484600,35.5567
1430484900,36.5933
1430485200,37.3800
1430485500,37.4902
1430485800,36.6365
1430486100,38.2731
1430486400,36.5337
1430486700,35.7064
1430487000,34.4801
1430487300,37.7999
1430487600,38.3933
1430487900,38.4433
1430488200,36.1875
1430488500,39.4959
1430488800,38.1067
1430489100,37.8864
1430489400,39.3277
1430489700,38.9956
1430490000,39.9636
1430490300,39.7233
1430490600,39.8297
1430490900,39.8968
1430491200,39.7901
1430491500,38.3667
1430491800,40.4265
1430492100,39.4464
1430492400,46.3802
1430492700,49.2000
1430493000,50.6470
1430493300,49.2798
1430493600,48.3867
1430493900,48.3668
1430494200,50.0965
1430494500,50.1302
1430494800,49.1135
1430495100,46.6765
1430495400,48.4833
1430495700,47.7867
1430496000,47.6898
1430496300,47.2944
1430496600,49.9165
1430496900,47.1422
1430497200,46.6670
1430497500,48.3835
1430497800,46.2132
1430498100,47.1498
1430498400,47.0470
1430498700,47.2297
1430499000,49.0335
1430499300,49.9835
1430499600,46.0230
1430499900,45.3170
1430500200,46.9198
1430500500,46.5397
1430500800,46.8468
1430501100,47.7235
1430501400,47.7033
1430501700,47.6067
1430502000,46.8132
1430502300,45.6636
1430502600,45.8800
1430502900,45.9098
1430503200,45.3367
1430503500,47.2567
1430503800,45.5165
1430504100,46.2433
1430504400,45.8468
1430504700,44.7291
1430505000,46.8651
1430505300,45.2358
1430505600,45.3235
1430505900,44.8765
1430506200,43.8101
1430506500,43.6635
1430506800,54.3096
1430507100,53.4002
1430507400,50.3065
1430507700,47.1535
1430508000,46.6167
1430508300,46.6100
1430508600,45.3965
1430508900,45.1467
1430509200,45.2600
1430509500,43.2801
1430509800,42.5699
1430510100,42.2835
1430510400,42.8865
1430510700,43.5165
1430511000,43.2368
1430511300,42.0233
1430511600,40.8067
1430511900,40.7732
1430512200,41.7503
1430512500,41.7967
1430512800,42.5100
1430513100,41.5631
1430513400,41.5136
1430513700,41.3168
1430514000,39.8465
1430514300,41.2897
1430514600,40.6711
1430514900,38.3858
1430515200,37.8733
1430515500,37.9900
1430515800,38.6569
1430516100,39.6332
1430516400,40.7799
1430516700,39.5901
1430517000,39.6632
1430517300,39.0301
1430517600,34.7533
1430517900,34.9364
1430518200,35.5501
1430518500,33.5068
1430518800,33.9433
1430519100,32.1299
1430519400,34.7468
1430519700,35.4064
1430520000,35.3932
1430520300,37.2444
1430520600,36.8826
1430520900,35.8233
1430521200,33.3973
1430521500,36.5200
1430521800,36.0993
1430522100,37.6832
1430522400,37.4635
1430522700,38.0800
1430523000,35.6799
1430523300,38.7601
1430523600,38.2665
1430523900,38.4669
1430524200,39.6765
1430524500,39.1333
1430524800,38.5131
1430525100,37.1865
1430525400,39.1137
1430525700,40.5365
1430526000,39.4499
1430526300,38.4103
1430526600,38.3733
1430526900,38.3063
1430527200,37.1836
1430527500,36.9767
1430527800,35.4201
1430528100,35.3933
1430528400,36.1465
1430528700,36.4863
1430529000,36.8705
1430529300,36.6265
1430529600,38.2867
1430529900,36.8433
1430530200,36.3367
1430530500,37.1601
1430530800,36.9800
1430531100,36.9132
1430531400,35.7001
1430531700,34.8133
1430532000,37.2899
1430532300,33.1302
1430532600,36.8565
1430532900,36.9833
1430533200,36.6201
1430533500,36.0762
1430533800,35.9401
1430534100,36.7276
1430534400,38.0392
1430534700,37.4200
1430535000,35.5532
1430535300,34.5235
1430535600,34.0067
1430535900,33.2227
1430536200,31.3839
1430536500,33.9233
1430536800,33.0901
1430537100,32.9099
1430537400,33.6401
1430537700,33.6966
1430538000,32.6401
1430538300,32.2566
1430538600,32.6800
1430538900,31.1268
1430539200,33.7131
1430539500,31.9134
1430539800,30.1268
1430540100,29.4766
1430540400,32.6334
1430540700,31.7367
1430541000,31.2566
1430541300,29.3534
1430541600,30.9568
1430541900,29.9934
1430542200,29.1566
1430542500,28.2468
1430542800,26.5003
1430543100,29.2868
1430543400,28.1393
1430543700,28.0999
1430544000,27.9902
1430544300,28.4233
1430544600,28.1099
1430544900,28.8533
1430545200,28.0967
1430545500,28.2832
1430545800,27.7001
1430546100,26.8334
1430546400,27.0100
1430546700,26.7166
1430547000,28.4634
1430547300,27.8039
1430547600,26.4960
1430547900,27.2568
1430548200,28.3266
1430548500,27.2601
1430548800,28.7300
1430549100,29.2936
1430549400,27.7997
1430549700,27.8500
1430550000,27.3464
1430550300,27.4304
1430550600,27.0065
1430550900,26.8201
1430551200,27.3666
1430551500,27.4432
1430551800,27.4935
1430552100,27.5198
1430552400,27.4669
1430552700,27.0899
1430553000,27.4734
1430553300,27.1866
1430553600,26.5864
1430553900,24.6136
1430554200,24.5334
1430554500,24.8367
1430554800,24.9198
1430555100,26.3535
1430555400,26.6832
1430555700,26.0666
1430556000,26.3736
1430556300,27.4038
1430556600,26.7561
1430556900,27.9065
1430557200,27.6268
1430557500,27.4568
1430557800,25.7472
1430558100,26.5494
1430558400,26.3568
1430558700,25.7232
1430559000,26.5739
1430559300,27.8494
1430559600,27.0800
1430559900,25.6733
1430560200,26.7667
1430560500,27.2106
1430560800,27.6861
1430561100,26.7666
1430561400,25.1402
1430561700,26.5800
1430562000,28.2364
1430562300,27.3668
1430562600,27.7502
1430562900,28.8631
1430563200,28.6133
1430563500,27.6832
1430563800,28.3234
1430564100,27.1393
1430564400,27.4609
1430564700,27.6096
1430565000,27.1335
1430565300,27.8658
1430565600,27.8608
1430565900,28.8733
1430566200,29.2367
1430566500,28.9834
1430566800,30.2899
1430567100,30.7032
1430567400,29.5068
1430567700,30.5034
1430568000,30.9606
1430568300,31.0791
1430568600,32.3969
1430568900,31.4334
1430569200,30.0864
1430569500,32.3369
1430569800,33.0141
1430570100,32.8525
1430570400,34.0134
1430570700,32.5567
1430571000,32.9868
1430571300,33.5664
1430571600,34.5534
1430571900,34.5331
1430572200,33.6336
1430572500,34.2108
1430572800,35.1227
1430573100,36.3398
1430573400,36.6467
1430573700,37.2333
1430574000,38.5697
1430574300,37.6168
1430574600,37.6067
1430574900,38.3436
1430575200,40.2967
1430575500,41.4301
1430575800,36.9863
1430576100,38.1868
1430576400,38.8000
1430576700,39.3709
1430577000,40.5661
1430577300,41.6429
1430577600,40.9867
1430577900,40.7236
1430578200,43.7530
1430578500,39.7736
1430578800,40.9732
1430579100,42.0167
1430579400,39.9397
1430579700,40.0965
1430580000,39.6471
1430580300,39.6963
1430580600,41.0579
1430580900,40.8892
1430581200,40.4764
1430581500,40.3635
1430581800,40.4933
1430582100,40.6967
1430582400,41.6201
1430582700,41.0496
1430583000,40.8639
1430583300,40.9932
1430583600,41.7864
1430583900,42.3545
1430584200,44.7297
1430584500,43.7726
1430584800,45.4733
1430585100,47.3033
1430585400,46.9535
1430585700,45.1632
1430586000,46.2200
1430586300,44.1368
1430586600,43.9565
1430586900,44.3432
1430587200,44.3935
1430587500,43.6967
1430587800,46.4678
1430588100,42.1589
1430588400,44.5832
1430588700,43.5601
1430589000,40.5633
1430589300,42.1536
1430589600,46.2364
1430589900,45.1936
1430590200,44.8064
1430590500,47.2833
1430590800,46.4102
1430591100,45.3432
1430591400,47.1313
1430591700,45.2792
1430592000,45.4530
1430592300,45.8502
1430592600,47.7498
1430592900,45.8833
1430593200,55.3580
1430593500,57.6951
1430593800,53.2100
1430594100,52.2800
1430594400,51.9267
1430594700,51.4970
1430595000,49.1133
1430595300,48.5802
1430595600,47.6930
1430595900,45.1967
1430596200,46.4600
1430596500,44.5435
1430596800,43.7430
1430597100,43.4499
1430597400,42.9103
1430597700,42.3567
1430598000,43.2233
1430598300,43.6175
1430598600,43.0691
1430598900,41.8933
1430599200,41.7168
1430599500,42.1733
1430599800,42.6432
1430600100,40.0276
1430600400,39.8299
1430600700,39.3767
1430601000,40.4324
1430601300,37.8999
1430601600,38.5805
1430601900,38.1764
1430602200,36.7267
1430602500,37.1333
1430602800,38.3167
1430603100,37.8833
1430603400,37.7967
1430603700,39.1976
1430604000,34.4589
1430604300,34.2869
1430604600,34.3967
1430604900,34.3869
1430605200,34.2200
1430605500,34.4001
1430605800,32.4398
1430606100,32.2432
1430606400,32.9301
1430606700,32.5101
1430607000,32.7033
1430607300,33.1729
1430607600,33.2004
1430607900,32.8639
1430608200,35.4427
1430608500,35.2665
1430608800,36.1308
1430609100,36.2125
1430609400,36.9441
1430609700,39.1724
1430610000,38.6003
1430610300,37.7899
1430610600,37.2669
1430610900,37.7631
1430611200,35.6532
1430611500,36.5302
1430611800,36.4965
1430612100,36.5965
1430612400,36.8100
1430612700,35.6736
1430613000,36.7765
1430613300,37.8274
1430613600,39.6391
1430613900,40.2569
1430614200,39.9233
1430614500,41.8565
1430614800,40.3033
1430615100,40.6568
1430615400,40.6399
1430615700,40.0401
1430616000,41.3932
1430616300,38.6176
1430616600,37.6558
1430616900,39.4168
1430617200,41.8167
1430617500,38.8333
1430617800,38.6429
1430618100,40.1537
