,171880/bpf`syscall`count`sys_accept,171880/bpf`syscall`count`sys_accept4,171880/bpf`syscall`count`sys_access,171880/bpf`syscall`count`sys_alarm,171880/bpf`syscall`count`sys_arch_prctl,171880/bpf`syscall`count`sys_bind,171880/bpf`syscall`count`sys_brk,171880/bpf`syscall`count`sys_capget,171880/bpf`syscall`count`sys_capset,171880/bpf`syscall`count`sys_chdir,171880/bpf`syscall`count`sys_chmod,171880/bpf`syscall`count`sys_chown,171880/bpf`syscall`count`sys_chroot,171880/bpf`syscall`count`sys_clock_adjtime,171880/bpf`syscall`count`sys_clock_getres,171880/bpf`syscall`count`sys_clock_gettime,171880/bpf`syscall`count`sys_clone,171880/bpf`syscall`count`sys_close,171880/bpf`syscall`count`sys_connect,171880/bpf`syscall`count`sys_dup,171880/bpf`syscall`count`sys_dup2,171880/bpf`syscall`count`sys_dup3,171880/bpf`syscall`count`sys_epoll_create,171880/bpf`syscall`count`sys_epoll_create1,171880/bpf`syscall`count`sys_epoll_ctl,171880/bpf`syscall`count`sys_epoll_wait,171880/bpf`syscall`count`sys_eventfd2,171880/bpf`syscall`count`sys_execve,171880/bpf`syscall`count`sys_faccessat,171880/bpf`syscall`count`sys_fadvise64,171880/bpf`syscall`count`sys_fchdir,171880/bpf`syscall`count`sys_fchmod,171880/bpf`syscall`count`sys_fchmodat,171880/bpf`syscall`count`sys_fchown,171880/bpf`syscall`count`sys_fcntl,171880/bpf`syscall`count`sys_fstatfs,171880/bpf`syscall`count`sys_fsync,171880/bpf`syscall`count`sys_ftruncate,171880/bpf`syscall`count`sys_futex,171880/bpf`syscall`count`sys_getcwd,171880/bpf`syscall`count`sys_getdents,171880/bpf`syscall`count`sys_getdents64,171880/bpf`syscall`count`sys_getegid,171880/bpf`syscall`count`sys_geteuid,171880/bpf`syscall`count`sys_getgid,171880/bpf`syscall`count`sys_getgroups,171880/bpf`syscall`count`sys_getpeername,171880/bpf`syscall`count`sys_getpgid,171880/bpf`syscall`count`sys_getpgrp,171880/bpf`syscall`count`sys_getpid,171880/bpf`syscall`count`sys_getppid,171880/bpf`syscall`count`sys_getpriority,171880/bpf`syscall`count`sys_getresgid,171880/bpf`syscall`count`sys_getresuid,171880/bpf`syscall`count`sys_getrlimit,171880/bpf`syscall`count`sys_getrusage,171880/bpf`syscall`count`sys_getsid,171880/bpf`syscall`count`sys_getsockname,171880/bpf`syscall`count`sys_getsockopt,171880/bpf`syscall`count`sys_gettid,171880/bpf`syscall`count`sys_gettimeofday,171880/bpf`syscall`count`sys_getuid,171880/bpf`syscall`count`sys_inotify_add_watch,171880/bpf`syscall`count`sys_ioctl,171880/bpf`syscall`count`sys_ioprio_get,171880/bpf`syscall`count`sys_kcmp,171880/bpf`syscall`count`sys_keyctl,171880/bpf`syscall`count`sys_kill,171880/bpf`syscall`count`sys_listen,171880/bpf`syscall`count`sys_lseek,171880/bpf`syscall`count`sys_madvise,171880/bpf`syscall`count`sys_mkdir,171880/bpf`syscall`count`sys_mknod,171880/bpf`syscall`count`sys_mmap,171880/bpf`syscall`count`sys_mount,171880/bpf`syscall`count`sys_mprotect,171880/bpf`syscall`count`sys_mremap,171880/bpf`syscall`count`sys_munmap,171880/bpf`syscall`count`sys_name_to_handle_at,171880/bpf`syscall`count`sys_nanosleep,171880/bpf`syscall`count`sys_newfstatat,171880/bpf`syscall`count`sys_open,171880/bpf`syscall`count`sys_openat,171880/bpf`syscall`count`sys_pause,171880/bpf`syscall`count`sys_perf_event_open,171880/bpf`syscall`count`sys_pipe,171880/bpf`syscall`count`sys_pipe2,171880/bpf`syscall`count`sys_poll,171880/bpf`syscall`count`sys_ppoll,171880/bpf`syscall`count`sys_prctl,171880/bpf`syscall`count`sys_pselect6,171880/bpf`syscall`count`sys_read,171880/bpf`syscall`count`sys_readlink,171880/bpf`syscall`count`sys_readlinkat,171880/bpf`syscall`count`sys_readv,171880/bpf`syscall`count`sys_recvfrom,171880/bpf`syscall`count`sys_recvmsg,171880/bpf`syscall`count`sys_rename,171880/bpf`syscall`count`sys_rmdir,171880/bpf`syscall`count`sys_rt_sigaction,171880/bpf`syscall`count`sys_rt_sigprocmask,171880/bpf`syscall`count`sys_rt_sigreturn,171880/bpf`syscall`count`sys_rt_sigsuspend,171880/bpf`syscall`count`sys_sched_getaffinity,171880/bpf`syscall`count`sys_sched_getparam,171880/bpf`syscall`count`sys_sched_getscheduler,171880/bpf`syscall`count`sys_sched_setaffinity,171880/bpf`syscall`count`sys_sched_yield,171880/bpf`syscall`count`sys_select,171880/bpf`syscall`count`sys_semctl,171880/bpf`syscall`count`sys_semop,171880/bpf`syscall`count`sys_sendmmsg,171880/bpf`syscall`count`sys_sendmsg,171880/bpf`syscall`count`sys_sendto,171880/bpf`syscall`count`sys_set_robust_list,171880/bpf`syscall`count`sys_set_tid_address,171880/bpf`syscall`count`sys_setfsgid,171880/bpf`syscall`count`sys_setfsuid,171880/bpf`syscall`count`sys_setgid,171880/bpf`syscall`count`sys_setgroups,171880/bpf`syscall`count`sys_setpgid,171880/bpf`syscall`count`sys_setpriority,171880/bpf`syscall`count`sys_setregid,171880/bpf`syscall`count`sys_setresgid,171880/bpf`syscall`count`sys_setresuid,171880/bpf`syscall`count`sys_setreuid,171880/bpf`syscall`count`sys_setrlimit,171880/bpf`syscall`count`sys_setsid,171880/bpf`syscall`count`sys_setsockopt,171880/bpf`syscall`count`sys_setuid,171880/bpf`syscall`count`sys_shutdown,171880/bpf`syscall`count`sys_sigaltstack,171880/bpf`syscall`count`sys_socket,171880/bpf`syscall`count`sys_socketpair,171880/bpf`syscall`count`sys_statfs,171880/bpf`syscall`count`sys_symlink,171880/bpf`syscall`count`sys_sysinfo,171880/bpf`syscall`count`sys_timerfd_settime,171880/bpf`syscall`count`sys_times,171880/bpf`syscall`count`sys_umask,171880/bpf`syscall`count`sys_umount,171880/bpf`syscall`count`sys_unlink,171880/bpf`syscall`count`sys_unlinkat,171880/bpf`syscall`count`sys_unshare,171880/bpf`syscall`count`sys_utime,171880/bpf`syscall`count`sys_utimensat,171880/bpf`syscall`count`sys_vfork,171880/bpf`syscall`count`sys_wait4,171880/bpf`syscall`count`sys_waitid,171880/bpf`syscall`count`sys_write,171880/bpf`syscall`count`sys_writev
1505693400,16131.0000,402.0000,5632018.0000,49128.0000,955800.0000,9342.0000,2790982.0000,,,120294.0000,117.0000,10.0000,2436.0000,173.0000,2558.0000,201492072.0000,368348.0000,463627843.0000,71545.0000,4144.0000,1030779.0000,4.0000,439.0000,16.0000,3966914.0000,6407027.0000,16.0000,965747.0000,6941.0000,50876.0000,64885.0000,198.0000,17.0000,15.0000,6159145.0000,6097.0000,2692.0000,10832.0000,2468687.0000,79668.0000,1054624.0000,2628.0000,751212.0000,1385417.0000,753172.0000,11695.0000,18244.0000,55.0000,23319.0000,452980.0000,452918.0000,2093.0000,54.0000,54.0000,287388.0000,6436.0000,17.0000,27913.0000,63803.0000,3902.0000,150832955.0000,775946.0000,276850.0000,4600216.0000,,238.0000,3.0000,923965.0000,,7434397.0000,3981.0000,1153.0000,15.0000,15010736.0000,1.0000,8162079.0000,59501.0000,1532864.0000,39.0000,429613.0000,49587.0000,247416444.0000,106943.0000,39.0000,33.0000,1413293.0000,46522.0000,3937349.0000,5686.0000,1861.0000,7864107.0000,3781008.0000,2547.0000,203678.0000,,68795097.0000,425822.0000,1784.0000,246.0000,9310212.0000,3229703.0000,352459.0000,79.0000,2086.0000,,,210744.0000,263249011.0000,412607.0000,5762.0000,48603.0000,1292.0000,89656.0000,61244899.0000,230423.0000,204642.0000,12.0000,12.0000,2775.0000,6879.0000,52.0000,317.0000,10.0000,4328.0000,4524.0000,3.0000,5377.0000,218835.0000,38920.0000,2775.0000,134.0000,11672.0000,82428.0000,137524.0000,423463.0000,91.0000,13920.0000,12030581.0000,86.0000,5271.0000,1.0000,2544.0000,172.0000,,1735.0000,341.0000,660349.0000,1850236.0000,19248.0000,12241759.0000,869520.0000
1505693460,16133.0000,402.0000,5634691.0000,49133.0000,956263.0000,9344.0000,2792340.0000,,,120296.0000,117.0000,10.0000,2437.0000,173.0000,2558.0000,201524238.0000,368508.0000,463856440.0000,71568.0000,4146.0000,1031278.0000,4.0000,439.0000,16.0000,3967545.0000,6407284.0000,16.0000,966215.0000,6942.0000,50902.0000,64885.0000,198.0000,17.0000,15.0000,6160236.0000,6098.0000,2692.0000,10833.0000,2469488.0000,79683.0000,1054918.0000,2628.0000,751584.0000,1386099.0000,753545.0000,11701.0000,18251.0000,55.0000,23331.0000,453199.0000,453137.0000,2093.0000,54.0000,54.0000,287504.0000,6437.0000,17.0000,27922.0000,63815.0000,3904.0000,150842964.0000,776329.0000,276895.0000,4601044.0000,,238.0000,3.0000,923972.0000,,7435307.0000,3981.0000,1153.0000,15.0000,15018049.0000,1.0000,8166132.0000,59511.0000,1533447.0000,39.0000,429680.0000,49595.0000,247541357.0000,106945.0000,39.0000,33.0000,1413541.0000,46529.0000,3937591.0000,5689.0000,1861.0000,7865362.0000,3781012.0000,2548.0000,203679.0000,,68796061.0000,425889.0000,1784.0000,246.0000,9314651.0000,3230741.0000,352613.0000,79.0000,2087.0000,,,210846.0000,263293953.0000,412685.0000,5765.0000,48603.0000,1292.0000,89667.0000,61245248.0000,230539.0000,204746.0000,12.0000,12.0000,2776.0000,6882.0000,52.0000,317.0000,10.0000,4330.0000,4526.0000,3.0000,5377.0000,218941.0000,38927.0000,2776.0000,134.0000,11678.0000,82450.0000,137547.0000,423673.0000,91.0000,13927.0000,12032557.0000,86.0000,5273.0000,1.0000,2544.0000,172.0000,,1735.0000,341.0000,660451.0000,1850675.0000,19251.0000,12243076.0000,869656.0000
1505693520,16135.0000,402.0000,5637364.0000,49138.0000,956726.0000,9346.0000,2793698.0000,,,120298.0000,117.0000,10.0000,2438.0000,173.0000,2558.0000,201556511.0000,368668.0000,464085037.0000,71591.0000,4148.0000,1031777.0000,4.0000,439.0000,16.0000,3968176.0000,6407545.0000,16.0000,966683.0000,6943.0000,50928.0000,64885.0000,198.0000,17.0000,15.0000,6161327.0000,6099.0000,2692.0000,10834.0000,2470589.0000,79698.0000,1055212.0000,2628.0000,751956.0000,1386781.0000,753918.0000,11707.0000,18258.0000,55.0000,23343.0000,453418.0000,453356.0000,2093.0000,54.0000,54.0000,287620.0000,6438.0000,17.0000,27931.0000,63829.0000,3906.0000,150852984.0000,776712.0000,276940.0000,4601872.0000,,238.0000,3.0000,923979.0000,,7436217.0000,3981.0000,1153.0000,15.0000,15025370.0000,1.0000,8170185.0000,59521.0000,1534032.0000,39.0000,429749.0000,49603.0000,247666268.0000,106947.0000,39.0000,33.0000,1413789.0000,46536.0000,3937833.0000,5689.0000,1861.0000,7866655.0000,3781016.0000,2549.0000,203680.0000,,68797025.0000,425957.0000,1784.0000,246.0000,9319090.0000,3231779.0000,352767.0000,79.0000,2088.0000,,,210948.0000,263342352.0000,412762.0000,5768.0000,48603.0000,1292.0000,89681.0000,61245598.0000,230655.0000,204850.0000,12.0000,12.0000,2777.0000,6885.0000,52.0000,317.0000,10.0000,4332.0000,4528.0000,3.0000,5377.0000,219047.0000,38939.0000,2777.0000,134.0000,11684.0000,82475.0000,137570.0000,423883.0000,91.0000,13934.0000,12034565.0000,86.0000,5275.0000,1.0000,2544.0000,172.0000,,1735.0000,341.0000,660553.0000,1851118.0000,19254.0000,12244395.0000,869792.0000
1505693580,16137.0000,402.0000,5640001.0000,49143.0000,957184.0000,9348.0000,2795043.0000,,,120300.0000,117.0000,10.0000,2439.0000,173.0000,2558.0000,201588850.0000,368827.0000,464311308.0000,71614.0000,4150.0000,1032271.0000,4.0000,439.0000,16.0000,3968805.0000,6407837.0000,16.0000,967146.0000,6944.0000,50954.0000,64885.0000,198.0000,17.0000,15.0000,6162406.0000,6100.0000,2692.0000,10835.0000,2470695.0000,79712.0000,1055502.0000,2628.0000,752321.0000,1387453.0000,754284.0000,11712.0000,18265.0000,55.0000,23354.0000,453634.0000,453572.0000,2093.0000,54.0000,54.0000,287735.0000,6439.0000,17.0000,27940.0000,63841.0000,3908.0000,150862993.0000,777088.0000,276985.0000,4602693.0000,,238.0000,3.0000,923986.0000,,7437125.0000,3983.0000,1153.0000,15.0000,15032592.0000,1.0000,8174184.0000,59532.0000,1534605.0000,39.0000,429822.0000,49611.0000,247789875.0000,106949.0000,39.0000,33.0000,1414035.0000,46543.0000,3938075.0000,5692.0000,1861.0000,7867993.0000,3781020.0000,2550.0000,203681.0000,,68797987.0000,426025.0000,1784.0000,246.0000,9323475.0000,3232809.0000,352920.0000,79.0000,2089.0000,,,211049.0000,263384796.0000,412839.0000,5771.0000,48603.0000,1292.0000,89692.0000,61245947.0000,230770.0000,204953.0000,12.0000,12.0000,2778.0000,6888.0000,52.0000,317.0000,10.0000,4334.0000,4530.0000,3.0000,5377.0000,219152.0000,38946.0000,2778.0000,134.0000,11689.0000,82497.0000,137593.0000,424091.0000,91.0000,13941.0000,12036487.0000,86.0000,5277.0000,1.0000,2544.0000,172.0000,,1735.0000,341.0000,660654.0000,1851556.0000,19257.0000,12245593.0000,869927.0000
1505693640,16139.0000,402.0000,5642696.0000,49148.0000,957651.0000,9350.0000,2796411.0000,,,120302.0000,117.0000,10.0000,2440.0000,173.0000,2558.0000,201621789.0000,368988.0000,464541504.0000,71638.0000,4152.0000,1032774.0000,4.0000,439.0000,16.0000,3969441.0000,6408120.0000,16.0000,967617.0000,6945.0000,50980.0000,64885.0000,198.0000,17.0000,15.0000,6163503.0000,6101.0000,2692.0000,10836.0000,2470910.0000,79727.0000,1055797.0000,2628.0000,752695.0000,1388140.0000,754659.0000,11718.0000,18272.0000,55.0000,23366.0000,453855.0000,453793.0000,2093.0000,54.0000,54.0000,287852.0000,6440.0000,17.0000,27949.0000,63856.0000,3910.0000,150873005.0000,777473.0000,277030.0000,4603526.0000,,238.0000,3.0000,923993.0000,,7438034.0000,3983.0000,1153.0000,15.0000,15039971.0000,1.0000,8178273.0000,59542.0000,1535196.0000,39.0000,429895.0000,49619.0000,247915376.0000,106951.0000,39.0000,33.0000,1414285.0000,46550.0000,3938317.0000,5692.0000,1861.0000,7869207.0000,3781024.0000,2551.0000,203682.0000,,68798948.0000,426092.0000,1784.0000,246.0000,9327952.0000,3233853.0000,353074.0000,79.0000,2090.0000,,,211152.0000,263430533.0000,412917.0000,5774.0000,48603.0000,1292.0000,89706.0000,61246294.0000,230887.0000,205058.0000,12.0000,12.0000,2779.0000,6891.0000,52.0000,317.0000,10.0000,4336.0000,4532.0000,3.0000,5377.0000,219259.0000,38958.0000,2779.0000,134.0000,11695.0000,82523.0000,137616.0000,424303.0000,91.0000,13948.0000,12038495.0000,86.0000,5279.0000,1.0000,2544.0000,172.0000,,1735.0000,341.0000,660757.0000,1851999.0000,19260.0000,12246845.0000,870065.0000
1505693700,16145.0000,402.0000,5645435.0000,49187.0000,958119.0000,9358.0000,2797784.0000,,,120311.0000,117.0000,10.0000,2444.0000,173.0000,2558.0000,201655165.0000,369154.0000,464771310.0000,71712.0000,4154.0000,1033290.0000,4.0000,442.0000,16.0000,3970108.0000,6408406.0000,16.0000,968090.0000,6947.0000,51006.0000,64885.0000,198.0000,17.0000,15.0000,6164705.0000,6102.0000,2692.0000,10840.0000,2471193.0000,79743.0000,1056125.0000,2628.0000,753078.0000,1388835.0000,755043.0000,11724.0000,18279.0000,55.0000,23378.0000,454076.0000,454014.0000,2094.0000,54.0000,54.0000,287990.0000,6441.0000,17.0000,27964.0000,63868.0000,3912.0000,150883064.0000,777871.0000,277075.0000,4604379.0000,,238.0000,3.0000,924000.0000,,7439009.0000,3983.0000,1153.0000,15.0000,15047544.0000,1.0000,8182478.0000,59552.0000,1535831.0000,39.0000,429969.0000,49627.0000,248041476.0000,106953.0000,39.0000,33.0000,1414537.0000,46557.0000,3938559.0000,5694.0000,1861.0000,7870422.0000,3781028.0000,2553.0000,203689.0000,,68799944.0000,426207.0000,1786.0000,246.0000,9332423.0000,3234894.0000,353231.0000,79.0000,2091.0000,,,211254.0000,263475586.0000,412994.0000,5777.0000,48603.0000,1292.0000,89723.0000,61246689.0000,231011.0000,205165.0000,12.0000,12.0000,2784.0000,6898.0000,52.0000,318.0000,10.0000,4338.0000,4534.0000,3.0000,5396.0000,219366.0000,38967.0000,2784.0000,134.0000,11701.0000,82613.0000,137639.0000,424513.0000,91.0000,13955.0000,12040529.0000,86.0000,5282.0000,1.0000,2547.0000,172.0000,,1735.0000,341.0000,660859.0000,1852449.0000,19263.0000,12248146.0000,870202.0000
1505693760,16147.0000,402.0000,5648108.0000,49198.0000,958582.0000,9361.0000,2799142.0000,,,120313.0000,117.0000,10.0000,2445.0000,173.0000,2558.0000,201687640.0000,369314.0000,465000533.0000,71742.0000,4156.0000,1033789.0000,4.0000,442.0000,16.0000,3970743.0000,6408708.0000,16.0000,968558.0000,6948.0000,51032.0000,64885.0000,198.0000,17.0000,15.0000,6165824.0000,6104.0000,2692.0000,10843.0000,2471291.0000,79758.0000,1056421.0000,2628.0000,753450.0000,1389517.0000,755416.0000,11730.0000,18286.0000,55.0000,23390.0000,454295.0000,454233.0000,2094.0000,54.0000,54.0000,288106.0000,6442.0000,17.0000,27973.0000,63883.0000,3914.0000,150893076.0000,778254.0000,277123.0000,4605214.0000,,238.0000,3.0000,924007.0000,,7439916.0000,3983.0000,1153.0000,15.0000,15054857.0000,1.0000,8186531.0000,59562.0000,1536409.0000,39.0000,430042.0000,49643.0000,248167008.0000,106955.0000,39.0000,33.0000,1414785.0000,46564.0000,3938801.0000,5697.0000,1861.0000,7871504.0000,3781032.0000,2554.0000,203697.0000,,68800905.0000,426293.0000,1786.0000,246.0000,9336862.0000,3235932.0000,353385.0000,79.0000,2092.0000,,,211356.0000,263523093.0000,413072.0000,5780.0000,48603.0000,1292.0000,89744.0000,61247046.0000,231127.0000,205269.0000,12.0000,12.0000,2785.0000,6901.0000,52.0000,318.0000,10.0000,4340.0000,4536.0000,3.0000,5396.0000,219472.0000,38984.0000,2785.0000,134.0000,11707.0000,82646.0000,137662.0000,424723.0000,91.0000,13962.0000,12042449.0000,86.0000,5284.0000,1.0000,2547.0000,172.0000,,1735.0000,341.0000,660961.0000,1852889.0000,19266.0000,12249440.0000,870338.0000
1505693820,16151.0000,402.0000,5650811.0000,49232.0000,959047.0000,9367.0000,2800506.0000,,,120321.0000,117.0000,10.0000,2448.0000,173.0000,2558.0000,201721171.0000,369478.0000,465230103.0000,71780.0000,4158.0000,1034299.0000,4.0000,444.0000,16.0000,3971388.0000,6410714.0000,16.0000,969028.0000,6949.0000,51058.0000,64885.0000,198.0000,17.0000,15.0000,6166971.0000,6106.0000,2694.0000,10847.0000,2471506.0000,79773.0000,1056721.0000,2628.0000,753828.0000,1390204.0000,755795.0000,11736.0000,18293.0000,55.0000,23402.0000,454514.0000,454452.0000,2095.0000,54.0000,54.0000,288241.0000,6443.0000,17.0000,27986.0000,63895.0000,3916.0000,150903115.0000,778647.0000,277168.0000,4606055.0000,,238.0000,3.0000,924014.0000,,7440873.0000,3983.0000,1153.0000,15.0000,15062320.0000,1.0000,8190659.0000,59573.0000,1537044.0000,39.0000,430118.0000,49659.0000,248292845.0000,106957.0000,39.0000,33.0000,1415036.0000,46571.0000,3939043.0000,5700.0000,1861.0000,7872712.0000,3781036.0000,2556.0000,203705.0000,,68801877.0000,426398.0000,1788.0000,246.0000,9341311.0000,3236971.0000,353540.0000,79.0000,2093.0000,,,211458.0000,263567819.0000,413149.0000,5783.0000,48603.0000,1292.0000,89762.0000,61247414.0000,231248.0000,205374.0000,12.0000,12.0000,2789.0000,6907.0000,52.0000,319.0000,10.0000,4342.0000,4538.0000,3.0000,5414.0000,219579.0000,38991.0000,2789.0000,134.0000,11713.0000,82696.0000,137685.0000,424931.0000,91.0000,13969.0000,12044433.0000,86.0000,5288.0000,1.0000,2548.0000,172.0000,,1737.0000,341.0000,661063.0000,1853331.0000,19269.0000,12250759.0000,870475.0000
1505693880,16153.0000,402.0000,5653460.0000,49245.0000,959506.0000,9369.0000,2801852.0000,,,120323.0000,117.0000,10.0000,2449.0000,173.0000,2558.0000,201754211.0000,369636.0000,465459306.0000,71803.0000,4160.0000,1034798.0000,4.0000,444.0000,16.0000,3972023.0000,6411028.0000,16.0000,969492.0000,6950.0000,51084.0000,64885.0000,198.0000,17.0000,15.0000,6168062.0000,6107.0000,2694.0000,10848.0000,2471695.0000,79786.0000,1057015.0000,2628.0000,754198.0000,1390880.0000,756166.0000,11742.0000,18300.0000,55.0000,23414.0000,454731.0000,454669.0000,2095.0000,54.0000,54.0000,288355.0000,6444.0000,17.0000,27995.0000,63910.0000,3918.0000,150913140.0000,779028.0000,277213.0000,4606883.0000,,238.0000,3.0000,924021.0000,,7441781.0000,3983.0000,1153.0000,15.0000,15069568.0000,1.0000,8194672.0000,59583.0000,1537624.0000,39.0000,430191.0000,49667.0000,248418320.0000,106959.0000,39.0000,33.0000,1415284.0000,46578.0000,3939286.0000,5703.0000,1861.0000,7874047.0000,3781040.0000,2557.0000,203706.0000,,68802841.0000,426469.0000,1788.0000,246.0000,9345730.0000,3238005.0000,353693.0000,79.0000,2094.0000,,,211560.0000,263608044.0000,413227.0000,5786.0000,48603.0000,1292.0000,89776.0000,61247764.0000,231362.0000,205476.0000,12.0000,12.0000,2790.0000,6910.0000,52.0000,319.0000,10.0000,4344.0000,4540.0000,3.0000,5414.0000,219685.0000,39003.0000,2790.0000,134.0000,11719.0000,82721.0000,137708.0000,425137.0000,91.0000,13976.0000,12046365.0000,86.0000,5290.0000,1.0000,2548.0000,172.0000,,1737.0000,341.0000,661165.0000,1853762.0000,19272.0000,12251883.0000,870611.0000
1505693940,16155.0000,402.0000,5656133.0000,49250.0000,959969.0000,9371.0000,2803210.0000,,,120325.0000,117.0000,10.0000,2450.0000,173.0000,2558.0000,201786447.0000,369796.0000,465687898.0000,71826.0000,4162.0000,1035297.0000,4.0000,444.0000,16.0000,3972654.0000,6411303.0000,16.0000,969960.0000,6951.0000,51110.0000,64885.0000,198.0000,17.0000,15.0000,6169153.0000,6108.0000,2694.0000,10849.0000,2471806.0000,79801.0000,1057313.0000,2628.0000,754570.0000,1391562.0000,756539.0000,11748.0000,18307.0000,55.0000,23426.0000,454950.0000,454888.0000,2095.0000,54.0000,54.0000,288471.0000,6445.0000,17.0000,28004.0000,63922.0000,3920.0000,150923187.0000,779411.0000,277258.0000,4607711.0000,,238.0000,3.0000,924028.0000,,7442691.0000,3985.0000,1153.0000,15.0000,15076880.0000,1.0000,8198725.0000,59594.0000,1538203.0000,39.0000,430264.0000,49675.0000,248543232.0000,106961.0000,39.0000,33.0000,1415532.0000,46585.0000,3939528.0000,5706.0000,1861.0000,7875234.0000,3781044.0000,2558.0000,203707.0000,,68803805.0000,426537.0000,1788.0000,246.0000,9350169.0000,3239043.0000,353847.0000,79.0000,2095.0000,,,211662.0000,263650624.0000,413304.0000,5789.0000,48603.0000,1292.0000,89787.0000,61248114.0000,231478.0000,205580.0000,12.0000,12.0000,2791.0000,6913.0000,52.0000,319.0000,10.0000,4346.0000,4542.0000,3.0000,5414.0000,219791.0000,39010.0000,2791.0000,134.0000,11725.0000,82743.0000,137731.0000,425347.0000,91.0000,13983.0000,12048323.0000,86.0000,5292.0000,1.0000,2548.0000,172.0000,,1737.0000,341.0000,661267.0000,1854202.0000,19275.0000,12252974.0000,870747.0000
1505694000,16160.0000,402.0000,5658842.0000,49282.0000,960434.0000,9377.0000,2804574.0000,,,120331.0000,117.0000,10.0000,2453.0000,173.0000,2558.0000,201820243.0000,369958.0000,465916769.0000,71876.0000,4164.0000,1035804.0000,4.0000,446.0000,16.0000,3973303.0000,6412065.0000,16.0000,970430.0000,6952.0000,51136.0000,64885.0000,198.0000,17.0000,15.0000,6170304.0000,6109.0000,2694.0000,10851.0000,2472015.0000,79816.0000,1057639.0000,2628.0000,754948.0000,1392250.0000,756918.0000,11754.0000,18314.0000,55.0000,23438.0000,455169.0000,455107.0000,2095.0000,54.0000,54.0000,288591.0000,6446.0000,17.0000,28017.0000,63937.0000,3922.0000,150933248.0000,779800.0000,277303.0000,4608555.0000,,238.0000,3.0000,924035.0000,,7443633.0000,3985.0000,1153.0000,15.0000,15084328.0000,1.0000,8202856.0000,59604.0000,1538805.0000,39.0000,430337.0000,49683.0000,248668418.0000,106963.0000,39.0000,33.0000,1415782.0000,46592.0000,3939771.0000,5706.0000,1861.0000,7876560.0000,3781048.0000,2559.0000,203709.0000,,68804780.0000,426630.0000,1789.0000,246.0000,9354618.0000,3240083.0000,354001.0000,79.0000,2096.0000,,,211764.0000,263695031.0000,413381.0000,5792.0000,48603.0000,1292.0000,89802.0000,61248483.0000,231598.0000,205686.0000,12.0000,12.0000,2794.0000,6918.0000,52.0000,319.0000,10.0000,4348.0000,4544.0000,3.0000,5416.0000,219897.0000,39023.0000,2794.0000,134.0000,11731.0000,82803.0000,137754.0000,425557.0000,91.0000,13990.0000,12050385.0000,86.0000,5294.0000,1.0000,2549.0000,172.0000,,1737.0000,341.0000,661369.0000,1854642.0000,19278.0000,12254267.0000,870883.0000
1505694060,16163.0000,402.0000,5661531.0000,49305.0000,960898.0000,9381.0000,2805935.0000,,,120335.0000,117.0000,10.0000,2455.0000,173.0000,2558.0000,201854609.0000,370119.0000,466145911.0000,71909.0000,4166.0000,1036307.0000,4.0000,447.0000,16.0000,3973945.0000,6412767.0000,16.0000,970899.0000,6953.0000,51162.0000,64885.0000,198.0000,17.0000,15.0000,6171435.0000,6111.0000,2695.0000,10854.0000,2474217.0000,79830.0000,1057933.0000,2628.0000,755323.0000,1392935.0000,757294.0000,11760.0000,18321.0000,55.0000,23450.0000,455388.0000,455326.0000,2095.0000,54.0000,54.0000,288709.0000,6447.0000,17.0000,28028.0000,63949.0000,3924.0000,150943281.0000,780186.0000,277348.0000,4609392.0000,,238.0000,3.0000,924042.0000,,7444559.0000,3985.0000,1153.0000,15.0000,15091694.0000,1.0000,8206942.0000,59614.0000,1539388.0000,39.0000,430410.0000,49699.0000,248793861.0000,106965.0000,39.0000,33.0000,1416031.0000,46599.0000,3940013.0000,5707.0000,1861.0000,7877963.0000,3781052.0000,2560.0000,203716.0000,,68805742.0000,426720.0000,1790.0000,246.0000,9359062.0000,3241122.0000,354155.0000,79.0000,2097.0000,,,211866.0000,263733935.0000,413458.0000,5795.0000,48603.0000,1292.0000,89819.0000,61248842.0000,231716.0000,205791.0000,12.0000,12.0000,2796.0000,6922.0000,52.0000,319.0000,10.0000,4350.0000,4546.0000,3.0000,5417.0000,220003.0000,39031.0000,2796.0000,134.0000,11737.0000,82839.0000,137777.0000,425767.0000,91.0000,13997.0000,12052299.0000,86.0000,5296.0000,1.0000,2549.0000,172.0000,,1738.0000,341.0000,661471.0000,1855082.0000,19281.0000,12255438.0000,871019.0000
